ID,Name,Team,posicion,Jornada,puntos_Jornada,AS,puntos_AS,MARCA,puntos_MARCA,MD,puntos_MD,SOFASCORE,puntos_SOFASCORE,puntos_Goles,puntos_Penaltis,puntos_Amarillas,puntos_Rojas,status
389,Carlos Fernández,Real Sociedad,DL,J18,2,1,2,1,2,1,2,6.5,2,0,0,0,0,Apto
389,Carlos Fernández,Real Sociedad,DL,J19,,,,,,,,,,,,,,Apto
13971,Marc Cardona,Las Palmas,DL,J1,3,1,2,1,2,2,6,6.2,1,0,0,0,0,Apto
13971,Marc Cardona,Las Palmas,DL,J2,2,0,0,1,2,1,2,6.6,3,0,0,0,0,Apto
13971,Marc Cardona,Las Palmas,DL,J3,,,,,,,,,,,,,,Apto
13971,Marc Cardona,Las Palmas,DL,J4,3,1,2,1,2,1,2,6.8,4,0,0,0,0,Apto
13971,Marc Cardona,Las Palmas,DL,J5,,,,,,,,,,,,,,Apto
13971,Marc Cardona,Las Palmas,DL,J6,,,,,,,,,,,,,,Apto
13971,Marc Cardona,Las Palmas,DL,J7,,,,,,,,,,,,,,Apto
13971,Marc Cardona,Las Palmas,DL,J8,10,2,6,2,6,2,6,7.9,9,3,0,0,0,Apto
13971,Marc Cardona,Las Palmas,DL,J9,9,2,6,2,6,2,6,7.2,6,0,3,0,0,Apto
13971,Marc Cardona,Las Palmas,DL,J10,2,1,2,1,2,1,2,6.3,1,0,0,0,0,Apto
13971,Marc Cardona,Las Palmas,DL,J11,3,1,2,1,2,1,2,6.8,4,0,0,0,0,Apto
13971,Marc Cardona,Las Palmas,DL,J12,,,,,,,,,,,,,,Apto
13971,Marc Cardona,Las Palmas,DL,J13,2,1,2,1,2,1,2,6.3,1,0,0,0,0,Apto
13971,Marc Cardona,Las Palmas,DL,J14,1,0,0,0,0,1,2,6.6,3,0,0,0,0,Apto
13971,Marc Cardona,Las Palmas,DL,J15,,,,,,,,,,,,,,No convocado
13971,Marc Cardona,Las Palmas,DL,J16,2,1,2,1,2,1,-2,7.1,5,0,0,0,0,Apto
13971,Marc Cardona,Las Palmas,DL,J17,,,,,,,,,,,,,,Apto
13971,Marc Cardona,Las Palmas,DL,J18,,,,,,,,,,,,,,Apto
22720,Juan Miranda,Betis,DF,J1,,,,,,,,,,,,,,Apto
22720,Juan Miranda,Betis,DF,J2,,,,,,,,,,,,,,Apto
22720,Juan Miranda,Betis,DF,J3,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
22720,Juan Miranda,Betis,DF,J4,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
22720,Juan Miranda,Betis,DF,J5,-1,1,2,1,-2,1,-2,6.1,0,0,0,0,0,Apto
22720,Juan Miranda,Betis,DF,J6,3,1,2,1,2,1,2,7.1,5,0,0,0,0,Apto
22720,Juan Miranda,Betis,DF,J7,,,,,,,,,,,,,,Apto
22720,Juan Miranda,Betis,DF,J8,4,1,2,2,6,1,2,7.1,5,0,0,0,0,Apto
22720,Juan Miranda,Betis,DF,J9,,,,,,,,,,,,,,Apto
22720,Juan Miranda,Betis,DF,J10,3,1,2,1,2,1,2,7.4,7,0,0,0,0,Apto
22720,Juan Miranda,Betis,DF,J11,5,2,6,2,6,1,2,7.5,7,0,0,0,0,Apto
22720,Juan Miranda,Betis,DF,J12,7,2,6,2,6,2,6,8.2,10,0,0,0,0,Apto
22720,Juan Miranda,Betis,DF,J13,3,1,2,1,2,2,6,6.5,2,0,0,0,0,Apto
22720,Juan Miranda,Betis,DF,J14,5,2,6,1,2,2,6,7.1,5,0,0,0,0,Apto
22720,Juan Miranda,Betis,DF,J15,,,,,,,,,,,,,,Apto
22720,Juan Miranda,Betis,DF,J16,,,,,,,,,,,,,,Apto
22720,Juan Miranda,Betis,DF,J17,,,,,,,,,,,,,,Apto
22720,Juan Miranda,Betis,DF,J18,4,1,2,1,2,2,6,7.5,7,0,0,0,0,Apto
14796,Óscar Rodríguez,Getafe,MC,J1,,,,,,,,,,,,,,No convocado
14796,Óscar Rodríguez,Getafe,MC,J2,,,,,,,,,,,,,,Apto
14796,Óscar Rodríguez,Getafe,MC,J3,,,,,,,,,,,,,,No convocado
14796,Óscar Rodríguez,Getafe,MC,J4,,,,,,,,,,,,,,No convocado
14796,Óscar Rodríguez,Getafe,MC,J5,4,1,2,2,6,1,2,6.8,4,0,0,0,0,Apto
14796,Óscar Rodríguez,Getafe,MC,J6,0,1,-2,0,0,0,0,6.6,3,0,0,0,0,Apto
14796,Óscar Rodríguez,Getafe,MC,J7,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
14796,Óscar Rodríguez,Getafe,MC,J8,4,1,2,1,2,2,6,7.1,5,0,0,0,0,Apto
14796,Óscar Rodríguez,Getafe,MC,J9,,,,,,,,,,,,,,Apto
14796,Óscar Rodríguez,Getafe,MC,J10,2,1,2,1,2,0,0,6.7,3,0,0,0,0,Apto
14796,Óscar Rodríguez,Getafe,MC,J11,,,,,,,,,,,,,,Apto
14796,Óscar Rodríguez,Getafe,MC,J12,,,,,,,,,,,,,,Apto
14796,Óscar Rodríguez,Getafe,MC,J13,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
14796,Óscar Rodríguez,Getafe,MC,J14,5,2,6,2,6,1,2,7.0,5,0,0,0,0,Apto
14796,Óscar Rodríguez,Getafe,MC,J15,2,1,2,1,2,1,2,6.5,2,0,0,0,0,Apto
14796,Óscar Rodríguez,Getafe,MC,J16,4,1,2,1,2,2,6,6.9,4,0,0,0,0,Apto
14796,Óscar Rodríguez,Getafe,MC,J17,0,0,0,0,0,0,0,0,0,0,0,0,0,Apto
14796,Óscar Rodríguez,Getafe,MC,J18,12,1,2,2,6,4,14,7.6,8,4,0,0,0,Apto
14796,Óscar Rodríguez,Getafe,MC,J19,,,,,,,,,,,,,,Sancionado
34,José Giménez,Atlético,DF,J1,,,,,,,,,,,,,,Lesionado
34,José Giménez,Atlético,DF,J2,,,,,,,,,,,,,,Lesionado
34,José Giménez,Atlético,DF,J3,,,,,,,,,,,,,,Lesionado
34,José Giménez,Atlético,DF,J4,4,2,6,1,2,2,6,6.7,3,0,0,0,0,Apto
34,José Giménez,Atlético,DF,J5,3,1,2,1,2,1,2,6.8,4,0,0,0,0,Apto
34,José Giménez,Atlético,DF,J6,7,2,6,3,10,2,6,6.9,4,0,0,0,0,Apto
34,José Giménez,Atlético,DF,J7,6,2,6,1,2,3,10,7.1,5,0,0,0,0,Apto
34,José Giménez,Atlético,DF,J8,3,1,2,1,2,1,2,6.8,4,0,0,0,0,Apto
34,José Giménez,Atlético,DF,J9,,,,,,,,,,,,,,Lesionado
34,José Giménez,Atlético,DF,J10,,,,,,,,,,,,,,Lesionado
34,José Giménez,Atlético,DF,J11,1,0,0,1,2,1,2,6.3,1,0,0,0,0,Apto
34,José Giménez,Atlético,DF,J12,3,1,2,1,2,2,6,6.7,3,0,0,0,0,Apto
34,José Giménez,Atlético,DF,J13,3,1,2,1,2,2,6,6.6,3,0,0,0,0,Apto
34,José Giménez,Atlético,DF,J14,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
34,José Giménez,Atlético,DF,J15,0,1,-2,1,2,1,-2,6.3,1,0,0,0,0,Apto
34,José Giménez,Atlético,DF,J16,4,1,2,1,2,2,6,6.9,4,0,0,0,0,Apto
34,José Giménez,Atlético,DF,J17,1,1,2,1,-2,1,2,6.5,2,0,0,0,0,Apto
34,José Giménez,Atlético,DF,J18,,,,,,,,,,,,,,Lesionado
21592,Hugo Guillamón,Valencia,MC,J1,,,,,,,,,,,,,,Apto
21592,Hugo Guillamón,Valencia,MC,J2,,,,,,,,,,,,,,Apto
21592,Hugo Guillamón,Valencia,MC,J3,,,,,,,,,,,,,,Apto
21592,Hugo Guillamón,Valencia,MC,J4,,,,,,,,,,,,,,Apto
21592,Hugo Guillamón,Valencia,MC,J5,2,1,2,1,2,1,2,0,0,0,0,0,0,Apto
21592,Hugo Guillamón,Valencia,MC,J6,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
21592,Hugo Guillamón,Valencia,MC,J7,,,,,,,,,,,,,,Apto
21592,Hugo Guillamón,Valencia,MC,J8,2,1,2,1,2,1,2,6.4,2,0,0,0,0,Apto
21592,Hugo Guillamón,Valencia,MC,J9,3,1,2,1,2,2,6,6.7,3,0,0,0,0,Apto
21592,Hugo Guillamón,Valencia,MC,J10,2,1,2,1,2,1,2,6.4,2,0,0,0,0,Apto
21592,Hugo Guillamón,Valencia,MC,J11,2,1,2,1,2,1,2,6.3,1,0,0,0,0,Apto
21592,Hugo Guillamón,Valencia,MC,J12,3,1,2,1,2,1,2,6.9,4,0,0,0,0,Apto
21592,Hugo Guillamón,Valencia,MC,J13,1,1,-2,1,2,1,2,6.5,2,0,0,0,0,Apto
21592,Hugo Guillamón,Valencia,MC,J14,1,0,0,1,2,0,0,6.7,3,0,0,0,0,Apto
21592,Hugo Guillamón,Valencia,MC,J15,,,,,,,,,,,,,,Apto
21592,Hugo Guillamón,Valencia,MC,J16,,,,,,,,,,,,,,Apto
21592,Hugo Guillamón,Valencia,MC,J17,11,3,10,2,6,2,6,7.2,6,4,0,0,0,Apto
21592,Hugo Guillamón,Valencia,MC,J18,2,1,2,1,2,1,2,6.6,3,0,0,0,0,Apto
21592,Hugo Guillamón,Valencia,MC,J19,6,2,6,2,6,2,6,7.0,5,0,0,0,0,Apto
28613,Omar Alderete,Getafe,DF,J1,,,,,,,,,,,,,,No convocado
28613,Omar Alderete,Getafe,DF,J2,,,,,,,,,,,,,,Apto
28613,Omar Alderete,Getafe,DF,J3,4,1,2,1,2,2,6,7.0,5,0,0,0,0,Apto
28613,Omar Alderete,Getafe,DF,J4,1,1,2,1,2,1,-2,6.6,3,0,0,0,0,Apto
28613,Omar Alderete,Getafe,DF,J5,,,,,,,,,,,,,,Apto
28613,Omar Alderete,Getafe,DF,J6,4,1,2,2,6,2,6,6.3,1,0,0,0,0,Apto
28613,Omar Alderete,Getafe,DF,J7,,,,,,,,,,,,,,Apto
28613,Omar Alderete,Getafe,DF,J8,,,,,,,,,,,,,,Apto
28613,Omar Alderete,Getafe,DF,J9,6,2,6,2,6,2,6,6.9,4,0,0,0,0,Apto
28613,Omar Alderete,Getafe,DF,J10,5,1,2,2,6,2,6,6.8,4,0,0,0,0,Apto
28613,Omar Alderete,Getafe,DF,J11,4,1,2,2,6,2,6,6.7,3,0,0,0,0,Apto
28613,Omar Alderete,Getafe,DF,J12,6,2,6,2,6,2,6,7.1,5,0,0,0,0,Apto
28613,Omar Alderete,Getafe,DF,J13,3,2,6,1,2,1,2,6.4,2,0,0,0,0,Apto
28613,Omar Alderete,Getafe,DF,J14,7,2,6,2,6,3,10,7.4,7,0,0,0,0,Apto
28613,Omar Alderete,Getafe,DF,J15,-7,1,-26,1,-26,1,2,5.7,-2,0,0,0,-6,Apto
28613,Omar Alderete,Getafe,DF,J16,,,,,,,,,,,,,,Sancionado
28613,Omar Alderete,Getafe,DF,J17,0,0,0,0,0,0,0,0,0,0,0,0,0,Apto
28613,Omar Alderete,Getafe,DF,J18,2,1,2,0,0,2,6,0,0,0,0,0,0,Apto
28613,Omar Alderete,Getafe,DF,J19,2,1,2,1,2,1,2,6.3,1,0,0,0,0,Apto
22623,Álex Fernández,Cádiz,MC,J1,3,1,2,0,0,2,6,6.7,3,0,0,0,0,Apto
22623,Álex Fernández,Cádiz,MC,J2,3,1,2,2,6,1,2,6.7,3,0,0,0,0,Apto
22623,Álex Fernández,Cádiz,MC,J3,1,1,2,0,0,0,0,6.4,2,0,0,0,0,Apto
22623,Álex Fernández,Cádiz,MC,J4,2,1,2,1,2,1,2,6.6,3,0,0,0,0,Apto
22623,Álex Fernández,Cádiz,MC,J5,2,1,2,1,2,0,0,6.4,2,0,0,0,0,Apto
22623,Álex Fernández,Cádiz,MC,J6,,,,,,,,,,,,,,Apto
22623,Álex Fernández,Cádiz,MC,J7,,,,,,,,,,,,,,Lesionado
22623,Álex Fernández,Cádiz,MC,J8,,,,,,,,,,,,,,Apto
22623,Álex Fernández,Cádiz,MC,J9,,,,,,,,,,,,,,Apto
22623,Álex Fernández,Cádiz,MC,J10,3,1,2,1,2,1,2,6.8,4,0,0,0,0,Apto
22623,Álex Fernández,Cádiz,MC,J11,2,1,2,1,2,1,2,6.3,1,0,0,0,0,Apto
22623,Álex Fernández,Cádiz,MC,J12,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
22623,Álex Fernández,Cádiz,MC,J13,3,1,2,1,2,1,2,7.1,5,0,0,0,0,Apto
22623,Álex Fernández,Cádiz,MC,J14,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
22623,Álex Fernández,Cádiz,MC,J15,5,1,2,1,2,2,6,7.6,8,0,0,0,0,Apto
22623,Álex Fernández,Cádiz,MC,J16,4,2,6,1,2,1,2,7.0,5,0,0,0,0,Apto
22623,Álex Fernández,Cádiz,MC,J17,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
22623,Álex Fernández,Cádiz,MC,J18,3,1,2,1,2,1,2,6.8,4,0,0,0,0,Apto
358,Íñigo Martínez,Barcelona,DF,J1,,,,,,,,,,,,,,Lesionado
358,Íñigo Martínez,Barcelona,DF,J2,,,,,,,,,,,,,,Lesionado
358,Íñigo Martínez,Barcelona,DF,J3,,,,,,,,,,,,,,Lesionado
358,Íñigo Martínez,Barcelona,DF,J4,1,0,0,0,0,1,2,6.6,3,0,0,0,0,Apto
358,Íñigo Martínez,Barcelona,DF,J5,2,0,0,1,2,1,2,6.6,3,0,0,0,0,Apto
358,Íñigo Martínez,Barcelona,DF,J6,,,,,,,,,,,,,,Apto
358,Íñigo Martínez,Barcelona,DF,J7,2,1,-2,1,2,1,2,6.9,4,0,0,0,0,Apto
358,Íñigo Martínez,Barcelona,DF,J8,,,,,,,,,,,,,,Apto
358,Íñigo Martínez,Barcelona,DF,J9,,,,,,,,,,,,,,Apto
358,Íñigo Martínez,Barcelona,DF,J10,9,3,10,2,6,3,10,7.6,8,0,0,0,0,Apto
358,Íñigo Martínez,Barcelona,DF,J11,5,2,6,2,6,1,2,7.2,6,0,0,0,0,Apto
358,Íñigo Martínez,Barcelona,DF,J12,7,2,6,2,6,2,6,7.6,8,0,0,0,0,Apto
358,Íñigo Martínez,Barcelona,DF,J13,5,2,6,1,2,2,6,7.0,5,0,0,0,0,Apto
358,Íñigo Martínez,Barcelona,DF,J14,5,2,6,2,6,1,2,7.4,7,0,0,0,0,Apto
358,Íñigo Martínez,Barcelona,DF,J15,,,,,,,,,,,,,,Apto
358,Íñigo Martínez,Barcelona,DF,J16,,,,,,,,,,,,,,Lesionado
358,Íñigo Martínez,Barcelona,DF,J17,,,,,,,,,,,,,,Lesionado
358,Íñigo Martínez,Barcelona,DF,J18,,,,,,,,,,,,,,Lesionado
49424,Kike Salas,Sevilla,DF,J1,,,,,,,,,,,,,,Apto
49424,Kike Salas,Sevilla,DF,J2,1,1,2,1,-2,1,2,6.6,3,0,0,0,0,Apto
49424,Kike Salas,Sevilla,DF,J3,,,,,,,,,,,,,,Apto
49424,Kike Salas,Sevilla,DF,J4,4,1,2,1,2,2,6,7.0,5,0,0,0,0,Apto
49424,Kike Salas,Sevilla,DF,J5,,,,,,,,,,,,,,Apto
49424,Kike Salas,Sevilla,DF,J6,3,1,2,1,2,1,2,6.9,4,0,0,0,0,Apto
49424,Kike Salas,Sevilla,DF,J7,10,2,6,2,6,0,0,7.3,6,5,0,0,0,Apto
49424,Kike Salas,Sevilla,DF,J8,,,,,,,,,,,,,,Apto
49424,Kike Salas,Sevilla,DF,J9,,,,,,,,,,,,,,Apto
49424,Kike Salas,Sevilla,DF,J10,,,,,,,,,,,,,,No convocado
49424,Kike Salas,Sevilla,DF,J11,,,,,,,,,,,,,,No convocado
49424,Kike Salas,Sevilla,DF,J12,,,,,,,,,,,,,,Apto
49424,Kike Salas,Sevilla,DF,J13,,,,,,,,,,,,,,Apto
49424,Kike Salas,Sevilla,DF,J14,,,,,,,,,,,,,,Apto
49424,Kike Salas,Sevilla,DF,J15,10,2,6,1,2,2,6,7.5,7,5,0,0,0,Apto
49424,Kike Salas,Sevilla,DF,J16,1,0,0,0,0,0,0,6.5,2,0,0,0,0,Apto
49424,Kike Salas,Sevilla,DF,J17,2,1,2,1,2,1,2,6.2,1,0,0,0,0,Apto
49424,Kike Salas,Sevilla,DF,J18,5,2,6,2,6,1,2,7.3,6,0,0,0,0,Apto
334,Sergio Ramos,Sevilla,DF,J1,,,,,,,,,,,,,,Apto
334,Sergio Ramos,Sevilla,DF,J2,,,,,,,,,,,,,,Apto
334,Sergio Ramos,Sevilla,DF,J3,,,,,,,,,,,,,,Apto
334,Sergio Ramos,Sevilla,DF,J4,5,2,6,1,2,2,6,7.0,5,0,0,0,0,Apto
334,Sergio Ramos,Sevilla,DF,J5,6,2,6,2,6,2,6,7.4,7,0,0,0,0,Apto
334,Sergio Ramos,Sevilla,DF,J6,,,,,,,,,,,,,,Lesionado
334,Sergio Ramos,Sevilla,DF,J7,,,,,,,,,,,,,,Apto
334,Sergio Ramos,Sevilla,DF,J8,3,1,2,2,6,1,-2,6.9,4,0,0,0,0,Apto
334,Sergio Ramos,Sevilla,DF,J9,,,,,,,,,,,,,,Apto
334,Sergio Ramos,Sevilla,DF,J10,8,3,10,2,6,2,6,8.0,10,0,0,0,0,Apto
334,Sergio Ramos,Sevilla,DF,J11,3,1,2,1,2,1,2,7.3,6,0,0,0,0,Apto
334,Sergio Ramos,Sevilla,DF,J12,,,,,,,,,,,,,,Lesionado
334,Sergio Ramos,Sevilla,DF,J13,,,,,,,,,,,,,,Apto
334,Sergio Ramos,Sevilla,DF,J14,-6,1,-26,1,-26,1,2,6.5,2,0,0,0,-6,Apto
334,Sergio Ramos,Sevilla,DF,J15,,,,,,,,,,,,,,Sancionado
334,Sergio Ramos,Sevilla,DF,J16,4,1,2,1,2,1,2,8.2,10,0,0,0,0,Apto
334,Sergio Ramos,Sevilla,DF,J17,0,1,2,1,-2,1,-2,6.2,1,0,0,0,0,Apto
334,Sergio Ramos,Sevilla,DF,J18,13,3,10,2,6,2,6,8.5,10,5,0,0,0,Apto
28784,José Ángel Carmona,Getafe,DF,J1,,,,,,,,,,,,,,Lesionado
28784,José Ángel Carmona,Getafe,DF,J2,,,,,,,,,,,,,,Lesionado
28784,José Ángel Carmona,Getafe,DF,J3,,,,,,,,,,,,,,Lesionado
28784,José Ángel Carmona,Getafe,DF,J4,1,1,2,1,2,1,-2,6.5,2,0,0,0,0,Apto
28784,José Ángel Carmona,Getafe,DF,J5,11,2,6,2,6,2,6,7.0,5,5,0,0,0,Apto
28784,José Ángel Carmona,Getafe,DF,J6,2,1,-2,1,2,2,6,6.2,1,0,0,0,0,Apto
28784,José Ángel Carmona,Getafe,DF,J7,5,2,6,1,2,2,6,7.0,5,0,0,0,0,Apto
28784,José Ángel Carmona,Getafe,DF,J8,,,,,,,,,,,,,,Lesionado
28784,José Ángel Carmona,Getafe,DF,J9,2,0,0,0,0,2,6,6.4,2,0,0,0,0,Apto
28784,José Ángel Carmona,Getafe,DF,J10,4,2,6,1,2,1,2,7.2,6,0,0,0,0,Apto
28784,José Ángel Carmona,Getafe,DF,J11,3,1,2,1,2,2,6,6.2,1,0,0,0,0,Apto
28784,José Ángel Carmona,Getafe,DF,J12,3,1,2,1,2,2,6,6.7,3,0,0,0,0,Apto
28784,José Ángel Carmona,Getafe,DF,J13,1,1,-2,1,2,1,2,6.4,2,0,0,0,0,Apto
28784,José Ángel Carmona,Getafe,DF,J14,1,1,-2,1,2,1,2,6.5,2,0,0,0,0,Apto
28784,José Ángel Carmona,Getafe,DF,J15,,,,,,,,,,,,,,Lesionado
28784,José Ángel Carmona,Getafe,DF,J16,,,,,,,,,,,,,,Lesionado
28784,José Ángel Carmona,Getafe,DF,J17,0,0,0,0,0,0,0,0,0,0,0,0,0,Apto
28784,José Ángel Carmona,Getafe,DF,J18,1,1,2,0,0,0,0,0,0,0,0,0,0,Apto
28784,José Ángel Carmona,Getafe,DF,J19,2,1,2,1,2,1,2,6.5,2,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J1,,,,,,,,,,,,,,Lesionado
12902,Raúl de Tomás,Rayo Vallecano,DL,J2,5,1,2,2,6,2,6,7.5,7,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J3,0,1,-2,1,-2,1,2,6.4,2,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J4,-1,1,-2,1,-2,1,-2,6.5,2,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J5,3,2,6,1,2,1,2,6.7,3,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J6,1,1,2,1,-2,1,2,6.5,2,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J7,3,1,2,1,2,1,2,6.8,4,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J8,2,1,2,1,2,1,2,6.6,3,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J9,4,1,2,1,2,2,6,6.9,4,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J10,3,1,2,1,-2,2,6,6.8,4,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J11,4,1,2,1,2,2,6,6.9,4,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J12,1,1,-2,1,2,1,2,6.6,3,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J13,,,,,,,,,,,,,,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J14,,,,,,,,,,,,,,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J15,,,,,,,,,,,,,,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J16,4,1,2,1,2,2,6,6.9,4,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J17,4,2,6,1,2,1,2,6.8,4,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J18,3,1,2,1,2,1,2,6.8,4,0,0,0,0,Apto
12902,Raúl de Tomás,Rayo Vallecano,DL,J19,,,,,,,,,,,,,,Apto
74,Sergi Roberto,Barcelona,DF,J1,,,,,,,,,,,,,,Apto
74,Sergi Roberto,Barcelona,DF,J2,3,1,2,1,2,1,2,6.9,4,0,0,0,0,Apto
74,Sergi Roberto,Barcelona,DF,J3,1,1,-2,1,2,1,2,6.2,1,0,0,0,0,Apto
74,Sergi Roberto,Barcelona,DF,J4,1,1,-2,1,2,1,2,6.7,3,0,0,0,0,Apto
74,Sergi Roberto,Barcelona,DF,J5,,,,,,,,,,,,,,Apto
74,Sergi Roberto,Barcelona,DF,J6,,,,,,,,,,,,,,Apto
74,Sergi Roberto,Barcelona,DF,J7,,,,,,,,,,,,,,Apto
74,Sergi Roberto,Barcelona,DF,J8,,,,,,,,,,,,,,Apto
74,Sergi Roberto,Barcelona,DF,J9,10,2,6,1,2,2,6,7.5,7,5,0,0,0,Apto
74,Sergi Roberto,Barcelona,DF,J10,,,,,,,,,,,,,,Lesionado
74,Sergi Roberto,Barcelona,DF,J11,,,,,,,,,,,,,,Lesionado
74,Sergi Roberto,Barcelona,DF,J12,,,,,,,,,,,,,,Lesionado
74,Sergi Roberto,Barcelona,DF,J13,,,,,,,,,,,,,,Lesionado
74,Sergi Roberto,Barcelona,DF,J14,,,,,,,,,,,,,,Lesionado
74,Sergi Roberto,Barcelona,DF,J15,,,,,,,,,,,,,,Apto
74,Sergi Roberto,Barcelona,DF,J16,,,,,,,,,,,,,,Apto
74,Sergi Roberto,Barcelona,DF,J17,,,,,,,,,,,,,,Apto
74,Sergi Roberto,Barcelona,DF,J18,20,3,10,3,10,3,10,9.0,11,10,0,0,0,Apto
415,Luis Hernández,Cádiz,DF,J1,4,1,2,1,2,2,6,7.0,5,0,0,0,0,Apto
415,Luis Hernández,Cádiz,DF,J2,5,2,6,2,6,2,6,6.7,3,0,0,0,0,Apto
415,Luis Hernández,Cádiz,DF,J3,13,2,6,2,6,3,10,7.8,9,5,0,0,0,Apto
415,Luis Hernández,Cádiz,DF,J4,6,2,6,2,6,2,6,6.8,4,0,0,0,0,Apto
415,Luis Hernández,Cádiz,DF,J5,1,1,-2,1,2,1,2,6.0,0,0,0,0,0,Apto
415,Luis Hernández,Cádiz,DF,J6,1,0,0,0,0,0,0,6.6,3,0,0,0,0,Apto
415,Luis Hernández,Cádiz,DF,J7,5,2,6,1,2,2,6,6.9,4,0,0,0,0,Apto
415,Luis Hernández,Cádiz,DF,J8,,,,,,,,,,,,,,Apto
415,Luis Hernández,Cádiz,DF,J9,,,,,,,,,,,,,,Lesionado
415,Luis Hernández,Cádiz,DF,J10,,,,,,,,,,,,,,Lesionado
415,Luis Hernández,Cádiz,DF,J11,,,,,,,,,,,,,,Lesionado
415,Luis Hernández,Cádiz,DF,J12,,,,,,,,,,,,,,Lesionado
415,Luis Hernández,Cádiz,DF,J13,,,,,,,,,,,,,,Lesionado
415,Luis Hernández,Cádiz,DF,J14,,,,,,,,,,,,,,Lesionado
415,Luis Hernández,Cádiz,DF,J15,,,,,,,,,,,,,,Lesionado
415,Luis Hernández,Cádiz,DF,J16,,,,,,,,,,,,,,Lesionado
415,Luis Hernández,Cádiz,DF,J17,,,,,,,,,,,,,,Apto
415,Luis Hernández,Cádiz,DF,J18,,,,,,,,,,,,,,Lesionado
55519,Kieran Tierney,Real Sociedad,DF,J1,,,,,,,,,,,,,,Apto
55519,Kieran Tierney,Real Sociedad,DF,J2,,,,,,,,,,,,,,Apto
55519,Kieran Tierney,Real Sociedad,DF,J3,,,,,,,,,,,,,,Apto
55519,Kieran Tierney,Real Sociedad,DF,J4,3,1,2,1,2,2,6,6.5,2,0,0,0,0,Apto
55519,Kieran Tierney,Real Sociedad,DF,J5,3,2,6,1,2,1,2,6.3,1,0,0,0,0,Apto
55519,Kieran Tierney,Real Sociedad,DF,J6,,,,,,,,,,,,,,Apto
55519,Kieran Tierney,Real Sociedad,DF,J7,7,2,6,2,6,2,6,7.7,8,0,0,0,0,Apto
55519,Kieran Tierney,Real Sociedad,DF,J8,3,1,2,0,0,2,6,6.7,3,0,0,0,0,Apto
55519,Kieran Tierney,Real Sociedad,DF,J9,,,,,,,,,,,,,,Lesionado
55519,Kieran Tierney,Real Sociedad,DF,J10,,,,,,,,,,,,,,Lesionado
55519,Kieran Tierney,Real Sociedad,DF,J11,,,,,,,,,,,,,,Lesionado
55519,Kieran Tierney,Real Sociedad,DF,J12,,,,,,,,,,,,,,Lesionado
55519,Kieran Tierney,Real Sociedad,DF,J13,,,,,,,,,,,,,,Lesionado
55519,Kieran Tierney,Real Sociedad,DF,J14,,,,,,,,,,,,,,Apto
55519,Kieran Tierney,Real Sociedad,DF,J15,2,1,-2,1,2,1,2,6.8,4,0,0,0,0,Apto
55519,Kieran Tierney,Real Sociedad,DF,J16,5,2,6,1,2,2,6,7.5,7,0,0,0,0,Apto
55519,Kieran Tierney,Real Sociedad,DF,J17,4,2,6,1,2,1,2,7.3,6,0,0,0,0,Apto
55519,Kieran Tierney,Real Sociedad,DF,J18,5,2,6,1,2,2,6,7.5,7,0,0,0,0,Apto
55519,Kieran Tierney,Real Sociedad,DF,J19,3,1,2,1,2,1,2,7.0,5,0,0,0,0,Apto
1718,Aridane Hernández,Rayo Vallecano,DF,J1,6,2,6,2,6,2,6,7.2,6,0,0,0,0,Apto
1718,Aridane Hernández,Rayo Vallecano,DF,J2,6,2,6,2,6,2,6,7.0,5,0,0,0,0,Apto
