Id,Name,Day,Price,Points,AveragePoints,Matches,Goals,Card,Status,PtsJ,PtsJ-1,PtsJ-2,TotalPointsLastThreeMatches,AveragePtsLastThreeMatches,GoalsJ,GoalsJ-1,GoalsJ-2,TotalGoalsLastThreeMatches,AverageGoalsLastThreeMatches,CardsJ,CardsJ-1,CardsJ-2,TotalCardsLastThreeMatches,AverageCardsLastThreeMatches,PriceVariation
27422,Cristian Rivero,2023-11-30,164000,0,0.0,0,0,0,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,1000
53097,Adri López,2023-11-30,163000,0,0.0,0,0,0,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-15000
31478,Nikola Maraš,2023-11-30,163000,0,0.0,0,0,0,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,3000
53103,Fabio González,2023-11-30,162000,0,0.0,0,0,0,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-12000
28790,Alberto Marí,2023-11-30,161000,0,0.0,0,0,0,doubt,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-34000
53433,Daniel Fuzato,2023-11-30,160000,0,0.0,0,0,0,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0
3710,Darko Brašanac,2023-11-30,160000,0,0.0,0,0,0,doubt,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0
28280,Dominik Greif,2023-11-30,160000,0,0.0,0,0,0,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-44000
54833,Federico Gattoni,2023-11-30,160000,0,0.0,2,0,0,apto,1,0,0,1,0.33,0,0,0,0,0.0,0,0,0,0,0.0,0
11418,Francis Coquelin,2023-11-30,160000,0,0.0,0,0,0,doubt,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0
29222,Giuliano Simeone,2023-11-30,160000,0,0.0,0,0,0,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0
55011,Jastin García,2023-11-30,160000,0,0.0,0,0,0,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-25000
35924,Jesús Owono,2023-11-30,160000,0,0.0,0,0,0,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-34000
28774,Julen Agirrezabala,2023-11-30,160000,0,0.0,0,0,0,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-15000
48620,Marcão,2023-11-30,160000,0,0.0,0,0,0,doubt,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-8000
14803,Martín Merquelanz,2023-11-30,160000,0,0.0,0,0,0,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-14000
51137,Pablo Marín,2023-11-30,160000,0,0.0,0,0,0,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0
14790,Peru Nolaskoain,2023-11-30,160000,0,0.0,0,0,0,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0
408,Pichu Cuéllar,2023-11-30,160000,0,0.0,0,0,0,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0
49343,Toni Fuidias,2023-11-30,160000,0,0.0,0,0,0,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0
402,Vitolo,2023-11-30,160000,0,0.0,0,0,0,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-15000
53114,Jude Bellingham,2023-12-01,22390000,138,11.5,12,11,1,doubt,11,0,7,18,6.0,1,0,0,1,0.33,0,0,0,0,0.0,41000
51,Antoine Griezmann,2023-12-01,22845000,109,8.4,13,9,3,apto,10,12,3,25,8.33,1,1,0,2,0.67,0,0,0,0,0.0,44000
19562,Takefusa Kubo,2023-12-01,20017000,105,8.1,13,5,0,apto,5,3,7,15,5.0,0,0,0,0,0.0,0,0,0,0,0.0,-3000
464,Aleix García,2023-12-01,18809000,105,7.5,14,3,1,apto,6,5,11,22,7.33,0,0,1,1,0.33,0,0,0,0,0.0,76000
340,Isco,2023-12-01,17091000,104,7.4,14,2,4,apto,6,9,7,22,7.33,0,0,0,0,0.0,0,0,0,0,0.0,82000
29,Iñaki Williams,2023-12-01,16529000,102,7.3,14,6,2,apto,11,2,12,25,8.33,1,0,1,2,0.67,0,0,0,0,0.0,72000
18004,Ante Budimir,2023-12-01,13747000,96,6.9,14,7,3,apto,4,10,16,30,10.0,0,1,2,3,1.0,0,0,1,1,0.33,125000
607,Borja Mayoral,2023-12-01,13652000,96,6.9,14,8,2,apto,10,9,10,29,9.67,1,1,1,3,1.0,0,0,0,0,0.0,139000
54868,Sávio,2023-12-01,15565000,92,6.6,14,4,1,apto,7,10,5,22,7.33,0,1,0,1,0.33,0,0,0,0,0.0,62000
22601,Pepelu,2023-12-01,15230000,92,6.6,14,2,2,apto,5,5,10,20,6.67,0,0,1,1,0.33,1,1,0,2,0.67,44000
476,Gerard Moreno,2023-12-01,17569000,91,7.6,12,8,0,apto,7,9,12,28,9.33,0,1,1,2,0.67,0,0,0,0,0.0,82000
564,Mikel Oyarzabal,2023-12-01,15196000,90,6.4,14,7,1,apto,3,10,5,18,6.0,0,1,0,1,0.33,0,0,0,0,0.0,29000
53111,Álvaro Valles,2023-12-01,12871000,90,6.4,14,0,0,apto,8,9,7,24,8.0,0,0,0,0,0.0,0,0,0,0,0.0,93000
55058,Artem Dovbyk,2023-12-01,13227000,88,6.8,13,7,0,doubt,0,9,13,22,7.33,0,1,1,2,0.67,0,0,0,0,0.0,73000
328,Dani Carvajal,2023-12-01,15120000,86,7.2,12,2,1,apto,4,14,5,23,7.67,0,1,0,1,0.33,0,0,0,0,0.0,32000
53095,Bryan Zaragoza,2023-12-01,11908000,86,6.6,13,5,5,apto,0,1,2,3,1.0,0,0,0,0,0.0,0,1,1,2,0.67,-46000
11091,Brais Méndez,2023-12-01,15916000,85,6.5,13,2,5,apto,3,0,5,8,2.67,0,0,0,0,0.0,0,0,1,1,0.33,-20000
15566,Yangel Herrera,2023-12-01,13582000,85,6.1,14,4,4,apto,5,8,5,18,6.0,0,0,0,0,0.0,0,0,1,1,0.33,102000
36371,Vedat Muriqi,2023-12-01,14262000,81,6.8,12,4,0,injury,0,0,4,4,1.33,0,0,0,0,0.0,0,0,0,0,0.0,-141000
17459,Rodrygo,2023-12-01,16230000,81,5.8,14,5,0,apto,17,17,3,37,12.33,2,2,0,4,1.33,0,0,0,0,0.0,78000
16976,Martín Zubimendi,2023-12-01,14023000,81,5.8,14,2,2,apto,6,10,6,22,7.33,0,1,0,1,0.33,0,0,1,1,0.33,127000
52372,Javier Guerra,2023-12-01,12507000,81,5.8,14,3,2,apto,1,2,4,7,2.33,0,0,0,0,0.0,0,0,1,1,0.33,-80000
53102,Kirian Rodríguez,2023-12-01,11382000,80,5.7,14,2,4,apto,6,3,13,22,7.33,0,0,1,1,0.33,0,0,0,0,0.0,88000
52189,Ayoze Pérez,2023-12-01,12418000,78,6.0,13,4,1,apto,4,11,10,25,8.33,0,1,1,2,0.67,0,0,0,0,0.0,82000
7024,Fede Valverde,2023-12-01,17805000,78,5.6,14,1,1,apto,5,5,6,16,5.33,0,0,0,0,0.0,1,0,0,1,0.33,54000
6032,Alex Remiro,2023-12-01,11347000,77,5.5,14,0,1,apto,2,2,3,7,2.33,0,0,0,0,0.0,0,0,0,0,0.0,-36000
54896,Jonathan Bamba,2023-12-01,11174000,77,5.5,14,2,0,apto,4,8,3,15,5.0,0,1,0,1,0.33,0,0,0,0,0.0,33000
1708,Álvaro Morata,2023-12-01,15912000,76,6.3,12,7,3,apto,0,3,9,12,4.0,0,0,1,1,0.33,0,0,0,0,0.0,-15000
343,Toni Kroos,2023-12-01,15597000,76,5.4,14,1,2,apto,6,8,4,18,6.0,0,0,0,0,0.0,0,0,0,0,0.0,47000
28794,Filip Jörgensen,2023-12-01,11219000,76,5.4,14,0,1,apto,11,5,2,18,6.0,0,0,0,0,0.0,0,0,0,0,0.0,92000
14811,Unai Simón,2023-12-01,10559000,76,5.4,14,0,2,apto,5,6,5,16,5.33,0,0,0,0,0.0,0,1,0,1,0.33,40000
11866,Hugo Duro,2023-12-01,10137000,76,5.4,14,6,1,apto,2,4,4,10,3.33,0,1,0,1,0.33,0,0,0,0,0.0,11000
49341,Jørgen Strand Larsen,2023-12-01,10088000,76,5.4,14,4,1,apto,4,9,3,16,5.33,0,1,0,1,0.33,0,0,0,0,0.0,-24000
18109,Luis Rioja,2023-12-01,9998000,76,5.4,14,1,3,apto,8,2,7,17,5.67,0,0,0,0,0.0,0,0,1,1,0.33,155000
14911,Álvaro García,2023-12-01,9594000,75,5.8,13,4,5,apto,0,10,3,13,4.33,0,1,0,1,0.33,0,1,0,1,0.33,117000
14791,Gorka Guruzeta,2023-12-01,11088000,75,5.4,14,6,2,apto,2,14,4,20,6.67,0,2,0,2,0.67,1,0,0,1,0.33,29000
22930,Jeremías Ledesma,2023-12-01,11469000,73,5.6,13,0,0,doubt,2,0,4,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-118000
13015,Chris Ramos,2023-12-01,7653000,73,5.2,14,3,1,apto,2,2,4,8,2.67,0,0,0,0,0.0,0,0,0,0,0.0,-77000
29235,Gavi,2023-12-01,13167000,72,6.0,12,1,5,injury,0,0,6,6,2.0,0,0,0,0,0.0,0,0,1,1,0.33,-164000
23173,Sergio Arribas,2023-12-01,8843000,72,5.1,14,5,0,apto,4,9,3,16,5.33,0,1,0,1,0.33,0,0,0,0,0.0,33000
58,Ter Stegen,2023-12-01,11808000,71,5.5,13,0,1,doubt,0,3,10,13,4.33,0,0,0,0,0.0,0,0,0,0,0.0,-72000
15342,Ander Barrenetxea,2023-12-01,11064000,71,5.5,13,3,0,apto,5,4,7,16,5.33,0,0,0,0,0.0,0,0,0,0,0.0,26000
130,Iago Aspas,2023-12-01,17894000,71,5.1,14,1,4,apto,3,11,7,21,7.0,0,1,0,1,0.33,0,1,0,1,0.33,43000
52375,Lamine Yamal,2023-12-01,11377000,71,5.1,14,1,1,apto,6,5,3,14,4.67,0,0,0,0,0.0,0,0,0,0,0.0,41000
52044,Viktor Tsygankov,2023-12-01,11107000,70,5.8,12,3,0,apto,13,7,10,30,10.0,1,0,1,2,0.67,0,0,0,0,0.0,116000
31355,Alexander Sørloth,2023-12-01,10714000,70,5.4,13,6,1,injury,0,6,5,11,3.67,0,0,1,1,0.33,0,0,0,0,0.0,-107000
55041,Samu Omorodion,2023-12-01,6750000,70,5.4,13,5,2,apto,12,9,3,24,8.0,1,1,0,2,0.67,0,0,0,0,0.0,126000
27517,Isi Palazón,2023-12-01,11814000,70,5.0,14,2,2,apto,6,5,4,15,5.0,0,0,0,0,0.0,0,0,0,0,0.0,34000
213,Stole Dimitrievski,2023-12-01,10152000,70,5.0,14,0,1,apto,4,6,9,19,6.33,0,0,0,0,0.0,0,0,1,1,0.33,39000
48684,Robert Lewandowski,2023-12-01,21249000,69,5.8,12,7,3,apto,2,15,0,17,5.67,0,2,0,2,0.67,0,1,0,1,0.33,-11000
3720,David López,2023-12-01,11505000,68,6.2,11,2,3,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-37000
53407,İlkay Gündoğan,2023-12-01,15843000,67,4.8,14,1,2,apto,4,2,5,11,3.67,0,0,0,0,0.0,0,1,0,1,0.33,34000
40095,Samuel Costa,2023-12-01,10184000,67,4.8,14,1,2,apto,6,6,3,15,5.0,0,0,0,0,0.0,0,0,0,0,0.0,47000
24739,Óscar Mingueza,2023-12-01,7663000,67,4.8,14,1,1,apto,3,4,3,10,3.33,0,0,0,0,0.0,0,0,0,0,0.0,58000
27871,Giorgi Mamardashvili,2023-12-01,8718000,66,4.7,14,0,1,apto,4,0,3,7,2.33,0,0,0,0,0.0,0,0,0,0,0.0,6000
36377,Myrto Uzuni,2023-12-01,5112000,66,4.7,14,5,1,apto,6,3,4,13,4.33,1,0,0,1,0.33,0,0,0,0,0.0,-28000
40090,Largie Ramazani,2023-12-01,4512000,66,4.7,14,2,4,apto,9,4,1,14,4.67,1,0,0,1,0.33,1,0,0,1,0.33,130000
48616,Samuel Lino,2023-12-01,12176000,65,7.2,9,2,0,apto,7,11,0,18,6.0,0,1,0,1,0.33,0,0,0,0,0.0,113000
48575,Axel Witsel,2023-12-01,11056000,65,5.4,12,1,0,apto,6,13,3,22,7.33,0,1,0,1,0.33,0,0,0,0,0.0,79000
3728,Marc Roca,2023-12-01,10321000,65,5.0,13,2,1,apto,0,5,5,10,3.33,0,0,0,0,0.0,0,0,0,0,0.0,-55000
1713,Florian Lejeune,2023-12-01,11657000,65,4.6,14,0,4,apto,3,7,6,16,5.33,0,0,0,0,0.0,0,0,1,1,0.33,10000
609,David Soria,2023-12-01,10502000,65,4.6,14,0,2,apto,4,5,5,14,4.67,0,0,0,0,0.0,0,0,0,0,0.0,36000
24789,Nico Williams,2023-12-01,15094000,63,5.7,11,1,1,apto,7,9,11,27,9.0,0,0,1,1,0.33,0,0,1,1,0.33,136000
27874,Iván Martín,2023-12-01,9556000,63,4.8,13,3,3,apto,5,5,10,20,6.67,0,0,1,1,0.33,0,1,0,1,0.33,187000
5916,Jon Guridi,2023-12-01,4873000,63,4.8,13,0,1,apto,4,6,4,14,4.67,0,0,0,0,0.0,0,0,0,0,0.0,-10000
6057,Rubén Alcaraz,2023-12-01,3331000,63,4.8,13,1,6,apto,4,10,3,17,5.67,0,1,0,1,0.33,0,0,1,1,0.33,94000
53107,Sergi Cardona,2023-12-01,10950000,63,4.5,14,0,4,apto,3,3,6,12,4.0,0,0,0,0,0.0,0,0,0,0,0.0,78000
6040,Nemanja Maksimović,2023-12-01,6712000,63,4.5,14,1,2,apto,4,4,4,12,4.0,0,0,0,0,0.0,0,0,0,0,0.0,-35000
431,João Cancelo,2023-12-01,15046000,62,5.6,11,2,2,doubt,2,5,1,8,2.67,0,0,0,0,0.0,0,0,0,0,0.0,4000
492,Willian José,2023-12-01,7701000,62,5.6,11,6,1,apto,10,4,10,24,8.0,1,0,1,2,0.67,0,0,0,0,0.0,157000
14789,Oihan Sancet,2023-12-01,12030000,62,5.2,12,3,3,apto,6,10,8,24,8.0,0,1,0,1,0.33,0,0,0,0,0.0,107000
31484,Eduardo Camavinga,2023-12-01,12445000,62,4.8,13,0,3,injury,0,9,6,15,5.0,0,0,0,0,0.0,0,1,1,2,0.67,-151000
20346,Guido Rodríguez,2023-12-01,9076000,62,4.8,13,1,5,apto,6,7,3,16,5.33,0,0,0,0,0.0,0,0,0,0,0.0,177000
28787,Diego López,2023-12-01,8927000,62,4.4,14,2,1,apto,1,2,4,7,2.33,0,0,0,0,0.0,0,0,1,1,0.33,-163000
48920,Predrag Rajković,2023-12-01,6652000,62,4.4,14,0,1,apto,6,2,2,10,3.33,0,0,0,0,0.0,0,0,0,0,0.0,1000
73,Ivan Rakitić,2023-12-01,13673000,61,5.1,12,2,3,apto,4,12,5,21,7.0,0,1,0,1,0.33,0,0,1,1,0.33,96000
432,José Luis Gayà,2023-12-01,11018000,61,5.1,12,1,1,doubt,2,2,6,10,3.33,0,0,0,0,0.0,0,0,0,0,0.0,-98000
18223,Lucas Ocampos,2023-12-01,10375000,61,5.1,12,1,4,apto,3,5,4,12,4.0,0,0,0,0,0.0,0,0,0,0,0.0,-54000
25872,Miguel Gutiérrez,2023-12-01,9580000,61,4.7,13,0,3,apto,6,6,6,18,6.0,0,0,0,0,0.0,0,1,0,1,0.33,153000
27852,Daniel Vivian,2023-12-01,8478000,61,4.4,14,0,2,apto,6,3,3,12,4.0,0,0,0,0,0.0,0,0,0,0,0.0,9000
27425,Iñigo Ruiz De Galarreta,2023-12-01,8679000,60,5.5,11,1,4,apto,5,5,11,21,7.0,0,0,1,1,0.33,0,0,1,1,0.33,180000
48935,Yan Couto,2023-12-01,7514000,60,4.6,13,1,3,apto,5,2,2,9,3.0,0,0,0,0,0.0,0,0,0,0,0.0,-3000
3778,Joselu,2023-12-01,14803000,60,4.3,14,5,0,apto,2,1,4,7,2.33,0,0,0,0,0.0,0,0,0,0,0.0,33000
16868,Ander Guevara,2023-12-01,5260000,60,4.3,14,1,4,apto,5,3,6,14,4.67,0,0,0,0,0.0,1,0,0,1,0.33,4000
49296,Fran Pérez,2023-12-01,4627000,60,4.3,14,1,2,doubt,3,1,4,8,2.67,0,0,0,0,0.0,0,0,0,0,0.0,-43000
17975,Abdón Prats,2023-12-01,3568000,59,5.4,11,5,0,apto,1,8,1,10,3.33,0,1,0,1,0.33,0,0,0,0,0.0,100000
46,Saúl Ñíguez,2023-12-01,7572000,59,4.5,13,0,2,apto,3,1,2,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-96000
27518,Óscar Valentín,2023-12-01,5887000,59,4.5,13,1,3,apto,7,4,8,19,6.33,0,0,0,0,0.0,0,0,0,0,0.0,100000
53113,Hamari Traoré,2023-12-01,8644000,59,4.2,14,0,4,apto,7,4,4,15,5.0,0,0,0,0,0.0,1,0,0,1,0.33,98000
7784,Unai Núñez,2023-12-01,7383000,59,4.2,14,1,4,apto,5,4,4,13,4.33,0,0,0,0,0.0,1,0,0,1,0.33,90000
19977,Ronald Araújo,2023-12-01,15248000,58,7.3,8,1,0,apto,0,6,14,20,6.67,0,0,1,1,0.33,0,0,0,0,0.0,6000
5,Óscar De Marcos,2023-12-01,9813000,58,4.8,12,1,3,apto,3,4,3,10,3.33,0,0,0,0,0.0,0,0,1,1,0.33,-78000
7893,Antonio Sivera,2023-12-01,7015000,58,4.1,14,0,1,apto,5,5,5,15,5.0,0,0,0,0,0.0,0,0,0,0,0.0,106000
22527,Aimar Oroz,2023-12-01,5792000,58,4.1,14,1,2,apto,4,3,5,12,4.0,0,0,0,0,0.0,0,0,0,0,0.0,-32000
91,Germán Pezzella,2023-12-01,10252000,57,4.4,13,0,3,apto,7,8,4,19,6.33,0,0,0,0,0.0,0,0,1,1,0.33,42000
7843,Mario Hermoso,2023-12-01,10151000,57,4.4,13,0,4,apto,7,4,1,12,4.0,0,0,0,0,0.0,0,0,0,0,0.0,164000
11700,Ferran Torres,2023-12-01,7758000,57,4.4,13,3,1,apto,0,5,1,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-83000
1684,Kike García,2023-12-01,2510000,57,4.1,14,2,1,apto,2,2,4,8,2.67,0,0,0,0,0.0,0,0,0,0,0.0,-37000
53099,Jonathan Viera,2023-12-01,7276000,56,6.2,9,2,1,apto,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-153000
55668,Mason Greenwood,2023-12-01,9622000,56,5.6,10,2,2,apto,12,7,6,25,8.33,1,0,0,1,0.33,0,0,1,1,0.33,199000
36321,Gastón Álvarez,2023-12-01,7414000,56,4.7,12,1,3,apto,5,4,5,14,4.67,0,0,0,0,0.0,0,0,1,1,0.33,85000
25606,Paulo Gazzaniga,2023-12-01,9390000,56,4.0,14,0,2,apto,7,7,2,16,5.33,0,0,0,0,0.0,0,0,0,0,0.0,130000
19747,Thierry Correia,2023-12-01,7875000,55,4.2,13,0,1,apto,6,0,6,12,4.0,0,0,0,0,0.0,0,0,0,0,0.0,112000
55088,Carl Starfelt,2023-12-01,5403000,55,4.2,13,1,2,apto,7,1,13,21,7.0,0,0,1,1,0.33,0,0,0,0,0.0,93000
22618,Fali Giménez,2023-12-01,1931000,55,4.2,13,0,5,apto,3,5,0,8,2.67,0,0,0,0,0.0,0,0,0,0,0.0,26000
54834,Daley Blind,2023-12-01,9256000,55,3.9,14,0,1,apto,6,4,3,13,4.33,0,0,0,0,0.0,1,0,0,1,0.33,-52000
22620,Pacha Espino,2023-12-01,5934000,55,3.9,14,0,4,apto,3,5,5,13,4.33,0,0,0,0,0.0,1,0,0,1,0.33,24000
12900,Vinícius Júnior,2023-12-01,18945000,54,5.4,10,4,2,injury,0,17,5,22,7.33,0,2,0,2,0.67,0,0,1,1,0.33,-101000
18221,João Félix,2023-12-01,14869000,54,4.9,11,1,2,apto,0,4,2,6,2.0,0,0,0,0,0.0,1,0,1,2,0.67,29000
444,Dani Parejo,2023-12-01,11530000,54,4.2,13,1,2,apto,4,5,1,10,3.33,0,0,0,0,0.0,0,0,0,0,0.0,-6000
31,Jan Oblak,2023-12-01,10006000,54,4.2,13,0,1,apto,5,10,1,16,5.33,0,0,0,0,0.0,0,0,0,0,0.0,-14000
7910,Christian Stuani,2023-12-01,2834000,54,3.9,14,3,4,apto,3,2,1,6,2.0,0,0,0,0,0.0,0,0,1,1,0.33,48000
22502,Alex Baena,2023-12-01,11515000,53,4.4,12,1,5,apto,7,4,3,14,4.67,0,0,0,0,0.0,0,0,0,0,0.0,60000
5917,Igor Zubeldia,2023-12-01,5514000,53,4.1,13,0,6,apto,5,0,5,10,3.33,0,0,0,0,0.0,0,0,1,1,0.33,49000
556,Gerard Gumbau,2023-12-01,4991000,53,4.1,13,0,6,apto,4,5,5,14,4.67,0,0,0,0,0.0,0,0,1,1,0.33,-22000
36046,Gonzalo Villar,2023-12-01,4254000,53,4.1,13,1,4,doubt,1,13,4,18,6.0,0,1,0,1,0.33,1,0,1,2,0.67,-176000
42,Koke,2023-12-01,10842000,52,5.8,10,0,2,apto,5,7,3,15,5.0,0,0,0,0,0.0,0,0,0,0,0.0,54000
53105,Saúl Coco,2023-12-01,5081000,52,4.7,11,1,2,apto,5,3,7,15,5.0,0,0,0,0,0.0,0,0,0,0,0.0,169000
298,Sergi Darder,2023-12-01,11713000,52,4.3,12,0,1,apto,5,4,4,13,4.33,0,0,0,0,0.0,0,0,0,0,0.0,73000
1759,David García,2023-12-01,7037000,52,4.0,13,0,2,apto,3,6,2,11,3.67,0,0,0,0,0.0,0,0,0,0,0.0,-67000
49101,Javi Hernández,2023-12-01,1884000,52,3.7,14,0,4,apto,2,3,3,8,2.67,0,0,0,0,0.0,1,0,0,1,0.33,-8000
28611,Rodrigo De Paul,2023-12-01,11555000,51,5.1,10,0,1,apto,3,5,3,11,3.67,0,0,0,0,0.0,0,0,1,1,0.33,-37000
3117,Diego Rico,2023-12-01,8670000,51,5.1,10,0,4,apto,5,5,5,15,5.0,0,0,0,0,0.0,1,0,0,1,0.33,124000
23369,Juan Foyth,2023-12-01,8522000,51,5.1,10,1,1,apto,5,0,0,5,1.67,0,0,0,0,0.0,0,0,0,0,0.0,121000
40032,Mika Mármol,2023-12-01,8671000,51,4.3,12,0,4,apto,5,6,7,18,6.0,0,0,0,0,0.0,0,0,0,0,0.0,146000
561,Marcos Llorente,2023-12-01,7682000,51,3.9,13,2,2,apto,3,8,1,12,4.0,0,0,0,0,0.0,0,0,0,0,0.0,48000
53110,Alex Suárez,2023-12-01,6743000,51,3.9,13,0,2,apto,3,4,5,12,4.0,0,0,0,0,0.0,0,0,0,0,0.0,8000
29403,Pathé Ciss,2023-12-01,3247000,51,3.9,13,1,2,apto,2,0,2,4,1.33,0,0,0,0,0.0,0,0,1,1,0.33,-71000
17453,Frenkie De Jong,2023-12-01,15534000,50,7.1,7,1,3,apto,5,0,0,5,1.67,0,0,0,0,0.0,1,0,0,1,0.33,48000
51135,Pablo Barrios,2023-12-01,8227000,50,5.6,9,0,2,injury,7,6,5,18,6.0,0,0,0,0,0.0,0,0,0,0,0.0,-66000
15338,Robin Le Normand,2023-12-01,7766000,50,4.2,12,1,4,apto,6,3,4,13,4.33,0,0,0,0,0.0,0,0,0,0,0.0,97000
40147,Antonio Rüdiger,2023-12-01,10853000,50,3.8,13,0,6,apto,5,0,3,8,2.67,0,0,0,0,0.0,1,0,1,2,0.67,51000
277,Roger Martí,2023-12-01,6094000,50,3.8,13,1,2,apto,6,1,5,12,4.0,0,0,0,0,0.0,0,1,0,1,0.33,78000
17980,Dani Rodríguez,2023-12-01,4207000,50,3.6,14,1,5,five,2,2,1,5,1.67,0,0,0,0,0.0,0,1,0,1,0.33,-176000
40029,Juanmi Latasa,2023-12-01,2207000,50,3.6,14,2,3,apto,6,1,1,8,2.67,0,0,0,0,0.0,0,0,0,0,0.0,38000
49,Ángel Correa,2023-12-01,3934000,49,4.9,10,3,0,apto,2,3,1,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-32000
18186,Jules Koundé,2023-12-01,12612000,49,4.5,11,1,0,apto,0,1,2,3,1.0,0,0,0,0,0.0,0,0,0,0,0.0,-60000
3729,Youssef En Nesyri,2023-12-01,10134000,49,4.1,12,5,1,apto,9,1,8,18,6.0,1,0,1,2,0.67,0,0,1,1,0.33,28000
171,Rubén Duarte,2023-12-01,2272000,49,4.1,12,1,4,apto,0,2,0,2,0.67,0,0,0,0,0.0,0,1,0,1,0.33,-83000
1762,Álex Berenguer,2023-12-01,5897000,49,3.8,13,2,2,apto,2,9,3,14,4.67,0,1,0,1,0.33,0,0,0,0,0.0,-36000
53100,Enzo Loiodice,2023-12-01,1685000,49,3.5,14,0,1,apto,5,2,3,10,3.33,0,0,0,0,0.0,0,0,0,0,0.0,2000
48950,Nahuel Molina,2023-12-01,8357000,48,4.8,10,2,0,apto,0,3,1,4,1.33,0,0,0,0,0.0,0,0,0,0,0.0,-103000
19727,Rodrigo Riquelme,2023-12-01,7046000,48,4.8,10,2,1,apto,3,4,6,13,4.33,0,0,0,0,0.0,0,0,0,0,0.0,82000
40166,Aurélien Tchouaméni,2023-12-01,8312000,48,4.4,11,1,2,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-131000
346,Luka Modrić,2023-12-01,10305000,48,4.0,12,0,1,doubt,5,5,4,14,4.67,0,0,0,0,0.0,0,0,0,0,0.0,-28000
15345,Aihen Muñoz,2023-12-01,5004000,48,3.4,14,0,2,apto,2,4,5,11,3.67,0,0,0,0,0.0,0,1,0,1,0.33,-55000
55491,Dodi Lukébakio,2023-12-01,6389000,47,4.7,10,2,0,apto,1,2,3,6,2.0,0,0,0,0,0.0,0,0,0,0,0.0,-72000
13697,Mikel Merino,2023-12-01,9875000,47,4.3,11,0,3,apto,3,4,5,12,4.0,0,0,0,0,0.0,0,0,0,0,0.0,17000
24,Unai López,2023-12-01,895000,47,3.9,12,1,3,apto,12,3,1,16,5.33,1,0,0,1,0.33,1,0,0,1,0.33,61000
15756,Alejandro Catena,2023-12-01,4318000,47,3.6,13,1,5,apto,12,2,2,16,5.33,1,0,0,1,0.33,0,1,1,2,0.67,120000
17979,Martin Valjent,2023-12-01,3822000,47,3.4,14,0,3,apto,3,2,1,6,2.0,0,0,0,0,0.0,0,1,1,2,0.67,75000
12945,Fran Beltrán,2023-12-01,1263000,47,3.4,14,0,2,apto,5,3,3,11,3.67,0,0,0,0,0.0,0,0,0,0,0.0,11000
23327,Luis Suárez,2023-12-01,325000,46,5.8,8,4,1,injury,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,-19000
40093,Lucas Robertone,2023-12-01,9124000,46,4.2,11,0,4,apto,4,2,5,11,3.67,0,0,0,0,0.0,0,1,1,2,0.67,-57000
3154,Mikel Vesga,2023-12-01,4667000,46,4.2,11,2,1,apto,5,0,5,10,3.33,0,0,0,0,0.0,0,0,0,0,0.0,104000
24790,Étienne Capoue,2023-12-01,4743000,46,3.3,14,0,3,apto,4,3,3,10,3.33,0,0,0,0,0.0,0,1,0,1,0.33,-28000
11092,Andoni Gorosabel,2023-12-01,2285000,46,3.3,14,0,3,apto,2,3,3,8,2.67,0,0,0,0,0.0,0,0,1,1,0.33,-19000
1773,Kepa Arrizabalaga,2023-12-01,7390000,45,4.5,10,0,1,doubt,0,0,2,2,0.67,0,0,0,0,0.0,0,0,0,0,0.0,-65000
